timestamp,equity,cash,exposure,unrealized_pnl,fx_pnl
2024-01-02 08:00:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 08:05:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 08:10:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 08:15:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 08:20:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 08:25:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 08:30:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 08:35:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 08:40:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 08:45:00+00:00,9998.365174513325,86.99478964958507,9911.37038486374,-0.6348254866752541,0.0
2024-01-02 08:50:00+00:00,9995.070834299002,86.99478964958507,9908.076044649417,-3.9291657009980554,0.0
2024-01-02 08:55:00+00:00,10005.514674944458,86.99478964958507,9918.519885294872,6.514674944457511,0.0
2024-01-02 09:00:00+00:00,10015.162481927704,86.99478964958507,9928.167692278119,16.162481927703993,0.0
2024-01-02 09:05:00+00:00,10019.162597308843,86.99478964958507,9932.167807659258,20.162597308843033,0.0
2024-01-02 09:10:00+00:00,10031.603400133563,86.99478964958507,9944.608610483978,32.6034001335629,0.0
2024-01-02 09:15:00+00:00,10038.805978137116,86.99478964958507,9951.81118848753,39.805978137115744,0.0
2024-01-02 09:20:00+00:00,10035.44846547731,86.99478964958507,9948.453675827725,36.44846547730958,0.0
2024-01-02 09:25:00+00:00,10041.867294190288,86.99478964958507,9954.872504540703,42.867294190287794,0.0
2024-01-02 09:30:00+00:00,10037.715922177858,86.99478964958507,9950.721132528273,38.715922177858374,0.0
2024-01-02 09:35:00+00:00,10048.197161904116,86.99478964958507,9961.202372254531,49.197161904116,0.0
2024-01-02 09:40:00+00:00,10051.286203920354,86.99478964958507,9964.291414270769,52.28620392035373,0.0
2024-01-02 09:45:00+00:00,10053.300291472702,86.99478964958507,9966.305501823117,54.300291472702156,0.0
2024-01-02 09:50:00+00:00,10051.35960588076,86.99478964958507,9964.364816231175,52.35960588075977,0.0
2024-01-02 09:55:00+00:00,10064.601402713492,86.99478964958507,9977.606613063906,65.60140271349155,0.0
2024-01-02 10:00:00+00:00,10066.860353199212,86.99478964958507,9979.865563549627,67.86035319921211,0.0
2024-01-02 10:05:00+00:00,10066.93358314927,86.99478964958507,9979.938793499685,67.93358314926991,0.0
2024-01-02 10:10:00+00:00,10067.615167975715,86.99478964958507,9980.62037832613,68.61516797571494,0.0
2024-01-02 10:15:00+00:00,10075.361610471913,86.99478964958507,9988.366820822328,76.36161047191308,0.0
2024-01-02 10:20:00+00:00,10081.779751495698,86.99478964958507,9994.784961846113,82.77975149569829,0.0
2024-01-02 10:25:00+00:00,10088.58037777556,86.99478964958507,10001.585588125974,89.5803777755591,0.0
2024-01-02 10:30:00+00:00,10095.530460920989,86.99478964958507,10008.535671271404,96.53046092098884,0.0
2024-01-02 10:35:00+00:00,10116.202572769973,86.99478964958507,10029.207783120388,117.2025727699729,0.0
2024-01-02 10:40:00+00:00,10116.451982078805,86.99478964958507,10029.45719242922,117.45198207880458,0.0
2024-01-02 10:45:00+00:00,10115.852296806494,86.99478964958507,10028.857507156908,116.85229680649354,0.0
2024-01-02 10:50:00+00:00,10112.833882667715,86.99478964958507,10025.83909301813,113.83388266771544,0.0
2024-01-02 10:55:00+00:00,10121.287056408042,86.99478964958507,10034.292266758457,122.28705640804219,0.0
2024-01-02 11:00:00+00:00,10133.869691551417,86.99478964958507,10046.874901901832,134.86969155141742,0.0
2024-01-02 11:05:00+00:00,10136.470581680449,86.99478964958507,10049.475792030864,137.47058168044896,0.0
2024-01-02 11:10:00+00:00,10133.233913800359,86.99478964958507,10046.239124150774,134.233913800359,0.0
2024-01-02 11:15:00+00:00,10130.124230517293,86.99478964958507,10043.129440867708,131.12423051729274,0.0
2024-01-02 11:20:00+00:00,10138.870321958077,86.99478964958507,10051.875532308492,139.8703219580766,0.0
2024-01-02 11:25:00+00:00,10148.369843061948,86.99478964958507,10061.375053412363,149.3698430619479,0.0
2024-01-02 11:30:00+00:00,10156.266324457132,86.99478964958507,10069.271534807547,157.2663244571322,0.0
2024-01-02 11:35:00+00:00,10154.429778638125,86.99478964958507,10067.43498898854,155.42977863812484,0.0
2024-01-02 11:40:00+00:00,10159.824641069074,86.99478964958507,10072.829851419488,160.82464106907355,0.0
2024-01-02 11:45:00+00:00,10164.291406652384,86.99478964958507,10077.2966170028,165.29140665238447,0.0
2024-01-02 11:50:00+00:00,10169.582881113693,86.99478964958507,10082.588091464107,170.58288111369257,0.0
2024-01-02 11:55:00+00:00,10180.146322632785,86.99478964958507,10093.1515329832,181.1463226327851,0.0
2024-01-02 12:00:00+00:00,10185.48576450208,86.99478964958507,10098.490974852495,186.4857645020802,0.0
2024-01-02 12:05:00+00:00,10194.509067229994,86.99478964958507,10107.514277580409,195.5090672299939,0.0
2024-01-02 12:10:00+00:00,10198.593967578418,86.99478964958507,10111.599177928832,199.5939675784175,0.0
2024-01-02 12:15:00+00:00,10204.473503578392,86.99478964958507,10117.478713928807,205.4735035783924,0.0
2024-01-02 12:20:00+00:00,10213.127956661852,86.99478964958507,10126.133167012267,214.1279566618523,0.0
2024-01-02 12:25:00+00:00,10204.871188251376,86.99478964958507,10117.876398601791,205.87118825137622,0.0
2024-01-02 12:30:00+00:00,10205.824974859353,86.99478964958507,10118.830185209768,206.82497485935346,0.0
2024-01-02 12:35:00+00:00,10205.558872113148,86.99478964958507,10118.564082463563,206.55887211314803,0.0
2024-01-02 12:40:00+00:00,10203.928879684629,86.99478964958507,10116.934090035043,204.92887968462855,0.0
2024-01-02 12:45:00+00:00,10205.243015141488,86.99478964958507,10118.248225491903,206.24301514148829,0.0
2024-01-02 12:50:00+00:00,10220.89744922835,86.99478964958507,10133.902659578765,221.89744922835052,0.0
2024-01-02 12:55:00+00:00,10217.425511451913,86.99478964958507,10130.430721802328,218.42551145191283,0.0
2024-01-02 13:00:00+00:00,10228.824832403025,86.99478964958507,10141.83004275344,229.82483240302463,0.0
2024-01-02 13:05:00+00:00,10218.72560129797,86.99478964958507,10131.730811648385,219.72560129797057,0.0
2024-01-02 13:10:00+00:00,10219.557369240983,86.99478964958507,10132.562579591398,220.55736924098346,0.0
2024-01-02 13:15:00+00:00,10224.424219080689,86.99478964958507,10137.429429431104,225.424219080689,0.0
2024-01-02 13:20:00+00:00,10232.729950032943,86.99478964958507,10145.735160383358,233.72995003294272,0.0
2024-01-02 13:25:00+00:00,10242.057976037242,86.99478964958507,10155.063186387657,243.05797603724204,0.0
2024-01-02 13:30:00+00:00,10252.06236593615,86.99478964958507,10165.067576286565,253.06236593614994,0.0
2024-01-02 13:35:00+00:00,10252.784314083945,86.99478964958507,10165.78952443436,253.784314083945,0.0
2024-01-02 13:40:00+00:00,10252.582205618228,86.99478964958507,10165.587415968643,253.58220561822782,0.0
2024-01-02 13:45:00+00:00,10263.123085509973,86.99478964958507,10176.128295860388,264.12308550997295,0.0
2024-01-02 13:50:00+00:00,10265.127537919212,86.99478964958507,10178.132748269627,266.12753791921205,0.0
2024-01-02 13:55:00+00:00,10258.304888302118,86.99478964958507,10171.310098652533,259.30488830211834,0.0
2024-01-02 14:00:00+00:00,10252.644809719337,86.99478964958507,10165.650020069752,253.644809719337,0.0
2024-01-02 14:05:00+00:00,10248.726078611757,86.99478964958507,10161.731288962172,249.72607861175675,0.0
2024-01-02 14:10:00+00:00,10256.327137083932,86.99478964958507,10169.332347434347,257.32713708393203,0.0
2024-01-02 14:15:00+00:00,10261.046197718717,86.99478964958507,10174.051408069132,262.04619771871694,0.0
2024-01-02 14:20:00+00:00,10270.231286137383,86.99478964958507,10183.236496487798,271.231286137383,0.0
2024-01-02 14:25:00+00:00,10270.314767460222,86.99478964958507,10183.319977810637,271.31476746022236,0.0
2024-01-02 14:30:00+00:00,10275.171655642418,86.99478964958507,10188.176865992833,276.17165564241805,0.0
2024-01-02 14:35:00+00:00,10283.840103624056,86.99478964958507,10196.84531397447,284.8401036240557,0.0
2024-01-02 14:40:00+00:00,10284.885566023728,86.99478964958507,10197.890776374143,285.88556602372773,0.0
2024-01-02 14:45:00+00:00,10292.183953376572,86.99478964958507,10205.189163726987,293.1839533765724,0.0
2024-01-02 14:50:00+00:00,10290.351870502798,86.99478964958507,10203.357080853213,291.3518705027982,0.0
2024-01-02 14:55:00+00:00,10290.959569148381,86.99478964958507,10203.964779498796,291.959569148381,0.0
2024-01-02 15:00:00+00:00,10291.414774954137,86.99478964958507,10204.419985304552,292.4147749541371,0.0
2024-01-02 15:05:00+00:00,10285.22591945767,86.99478964958507,10198.231129808086,286.2259194576709,0.0
2024-01-02 15:10:00+00:00,10292.77109646291,86.99478964958507,10205.776306813324,293.77109646290955,0.0
2024-01-02 15:15:00+00:00,10292.510629268512,86.99478964958507,10205.515839618927,293.5106292685123,0.0
2024-01-02 15:20:00+00:00,10296.185228333146,86.99478964958507,10209.190438683561,297.18522833314637,0.0
2024-01-02 15:25:00+00:00,10303.687627625364,86.99478964958507,10216.69283797578,304.68762762536426,0.0
2024-01-02 15:30:00+00:00,10310.915683242452,86.99478964958507,10223.920893592867,311.91568324245236,0.0
2024-01-02 15:35:00+00:00,10319.940311995557,86.99478964958507,10232.945522345972,320.94031199555684,0.0
2024-01-02 15:40:00+00:00,10322.715982030153,86.99478964958507,10235.721192380568,323.7159820301531,0.0
2024-01-02 15:45:00+00:00,10322.832274305474,86.99478964958507,10235.837484655889,323.83227430547413,0.0
2024-01-02 15:50:00+00:00,10325.762450629465,86.99478964958507,10238.76766097988,326.7624506294651,0.0
2024-01-02 15:55:00+00:00,10315.530155444685,86.99478964958507,10228.5353657951,316.5301554446851,0.0
2024-01-02 16:00:00+00:00,10307.272005402197,86.99478964958507,10220.277215752612,308.27200540219746,0.0
2024-01-02 16:05:00+00:00,10300.036979137902,86.99478964958507,10213.042189488317,301.03697913790165,0.0
2024-01-02 16:10:00+00:00,10295.464628585214,86.99478964958507,10208.469838935629,296.4646285852141,0.0
2024-01-02 16:15:00+00:00,10302.304750104795,86.99478964958507,10215.30996045521,303.30475010479495,0.0
2024-01-02 16:20:00+00:00,10298.481025034353,86.99478964958507,10211.486235384767,299.48102503435257,0.0
2024-01-02 16:25:00+00:00,10298.965775349936,86.99478964958507,10211.97098570035,299.96577534993594,0.0
2024-01-02 16:30:00+00:00,10313.163971619264,86.99478964958507,10226.169181969679,314.163971619264,0.0
2024-01-03 08:05:00+00:00,10313.828579915562,86.99478964958507,10226.833790265977,314.82857991556193,0.0
2024-01-03 08:10:00+00:00,10323.446450802307,86.99478964958507,10236.451661152721,324.4464508023066,0.0
2024-01-03 08:15:00+00:00,10319.384469224251,86.99478964958507,10232.389679574666,320.384469224251,0.0
2024-01-03 08:20:00+00:00,10321.284288239764,86.99478964958507,10234.289498590178,322.28428823976355,0.0
2024-01-03 08:25:00+00:00,10317.088909120775,86.99478964958507,10230.09411947119,318.0889091207755,0.0
2024-01-03 08:30:00+00:00,10317.894801582814,86.99478964958507,10230.900011933229,318.89480158281367,0.0
2024-01-03 08:35:00+00:00,10328.358650819286,86.99478964958507,10241.3638611697,329.3586508192857,0.0
2024-01-03 08:40:00+00:00,10317.796484859802,86.99478964958507,10230.801695210217,318.79648485980215,0.0
2024-01-03 08:45:00+00:00,10324.935356703192,86.99478964958507,10237.940567053607,325.93535670319216,0.0
2024-01-03 08:50:00+00:00,10330.46726827848,86.99478964958507,10243.472478628895,331.46726827848033,0.0
2024-01-03 08:55:00+00:00,10329.183637104497,86.99478964958507,10242.188847454912,330.1836371044974,0.0
2024-01-03 09:00:00+00:00,10320.92309803867,86.99478964958507,10233.928308389084,321.9230980386692,0.0
2024-01-03 09:05:00+00:00,10325.096358184095,86.99478964958507,10238.10156853451,326.09635818409515,0.0
2024-01-03 09:10:00+00:00,10324.342921349546,86.99478964958507,10237.34813169996,325.3429213495456,0.0
2024-01-03 09:15:00+00:00,10329.833054708924,86.99478964958507,10242.83826505934,330.83305470892446,0.0
2024-01-03 09:20:00+00:00,10333.59780219113,86.99478964958507,10246.603012541545,334.59780219113054,0.0
2024-01-03 09:25:00+00:00,10350.32799047336,86.99478964958507,10263.333200823776,351.32799047336084,0.0
2024-01-03 09:30:00+00:00,10351.955016798087,86.99478964958507,10264.960227148502,352.95501679808694,0.0
2024-01-03 09:35:00+00:00,10347.143951831024,86.99478964958507,10260.149162181438,348.1439518310235,0.0
2024-01-03 09:40:00+00:00,10352.207769035316,86.99478964958507,10265.212979385731,353.20776903531623,0.0
2024-01-03 09:45:00+00:00,10357.608664134408,86.99478964958507,10270.613874484823,358.6086641344082,0.0
2024-01-03 09:50:00+00:00,10372.38174610684,86.99478964958507,10285.386956457254,373.3817461068393,0.0
2024-01-03 09:55:00+00:00,10382.858517632303,86.99478964958507,10295.863727982718,383.8585176323031,0.0
2024-01-03 10:00:00+00:00,10389.403586036766,86.99478964958507,10302.40879638718,390.4035860367658,0.0
2024-01-03 10:05:00+00:00,10405.081782221254,86.99478964958507,10318.086992571669,406.0817822212539,0.0
2024-01-03 10:10:00+00:00,10398.882367325366,86.99478964958507,10311.887577675781,399.88236732536643,0.0
2024-01-03 10:15:00+00:00,10397.214026244317,86.99478964958507,10310.219236594732,398.2140262443172,0.0
2024-01-03 10:20:00+00:00,10393.180831167856,86.99478964958507,10306.186041518271,394.180831167856,0.0
2024-01-03 10:25:00+00:00,10393.574041901551,86.99478964958507,10306.579252251966,394.574041901551,0.0
