timestamp,equity,cash,exposure,unrealized_pnl,fx_pnl
2024-01-02 08:00:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 08:05:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 08:10:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 08:15:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 08:20:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 08:25:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 08:30:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 08:35:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 08:40:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 08:45:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 08:50:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 08:55:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 09:00:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 09:05:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 09:10:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 09:15:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 09:20:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 09:25:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 09:30:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 09:35:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 09:40:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 09:45:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 09:50:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 09:55:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 10:00:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 10:05:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 10:10:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 10:15:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 10:20:00+00:00,10000.0,10000.0,0.0,0.0,0.0
2024-01-02 10:25:00+00:00,10000.618238752715,9091.383185286717,909.2350534659977,0.6182387527146602,0.0
2024-01-02 10:30:00+00:00,10001.250064493208,9091.383185286717,909.8668792064911,1.2500644932081286,0.0
2024-01-02 10:35:00+00:00,10003.12934738857,9091.383185286717,911.7461621018534,3.129347388570409,0.0
2024-01-02 10:40:00+00:00,10003.12934738857,10003.12934738857,0.0,0.0,0.0
2024-01-02 10:45:00+00:00,10003.074830545633,9091.360511713186,911.7143188324462,-0.054516842937346155,0.0
2024-01-02 10:50:00+00:00,10002.80042926029,9091.360511713186,911.4399175471027,-0.3289181282808613,0.0
2024-01-02 10:55:00+00:00,10003.56889960032,9091.360511713186,912.2083878871325,0.4395522117489463,0.0
2024-01-02 11:00:00+00:00,10004.712775522445,9091.360511713186,913.3522638092576,1.5834281338740084,0.0
2024-01-02 11:05:00+00:00,10004.949220079629,9091.360511713186,913.5887083664422,1.819872691058663,0.0
2024-01-02 11:10:00+00:00,10004.654977545075,9091.360511713186,913.2944658318886,1.5256301565050308,0.0
2024-01-02 11:15:00+00:00,10004.372279064795,9091.360511713186,913.0117673516097,1.242931676226135,0.0
2024-01-02 11:20:00+00:00,10005.167378286686,9091.360511713186,913.8068665734992,2.0380308981156077,0.0
2024-01-02 11:25:00+00:00,10006.03097111431,9091.360511713186,914.6704594011238,2.901623725740251,0.0
2024-01-02 11:30:00+00:00,10006.03097111431,10006.03097111431,0.0,0.0,0.0
2024-01-02 11:35:00+00:00,10006.03097111431,10006.03097111431,0.0,0.0,0.0
2024-01-02 11:40:00+00:00,10006.03097111431,10006.03097111431,0.0,0.0,0.0
2024-01-02 11:45:00+00:00,10006.03097111431,10006.03097111431,0.0,0.0,0.0
2024-01-02 11:50:00+00:00,10006.03097111431,10006.03097111431,0.0,0.0,0.0
2024-01-02 11:55:00+00:00,10006.991283979682,9089.432053708482,917.5592302711999,0.9603128653718613,0.0
2024-01-02 12:00:00+00:00,10007.476687785982,9089.432053708482,918.0446340774996,1.445716671671562,0.0
2024-01-02 12:05:00+00:00,10008.296988033973,9089.432053708482,918.8649343254916,2.2660169196635707,0.0
2024-01-02 12:10:00+00:00,10008.668342611103,9089.432053708482,919.2362889026211,2.6373714967930937,0.0
2024-01-02 12:15:00+00:00,10008.668342611103,10008.668342611103,0.0,0.0,0.0
2024-01-02 12:20:00+00:00,10008.668342611103,10008.668342611103,0.0,0.0,0.0
2024-01-02 12:25:00+00:00,10008.668342611103,10008.668342611103,0.0,0.0,0.0
2024-01-02 12:30:00+00:00,10008.755050484557,9088.861397283668,919.893653200888,0.08670787345238296,0.0
2024-01-02 12:35:00+00:00,10008.730859325811,9088.861397283668,919.8694620421421,0.0625167147064758,0.0
2024-01-02 12:40:00+00:00,10008.582678195946,9088.861397283668,919.7212809122767,-0.08566441515893075,0.0
2024-01-02 12:45:00+00:00,10008.70214505566,9088.861397283668,919.8407477719911,0.03380244455547654,0.0
2024-01-02 12:50:00+00:00,10010.125275427192,9088.861397283668,921.2638781435242,1.4569328160885107,0.0
2024-01-02 12:55:00+00:00,10009.809644720244,9088.861397283668,920.9482474365752,1.1413021091395876,0.0
2024-01-02 13:00:00+00:00,10010.84594662489,9088.861397283668,921.9845493412217,2.1776040137860946,0.0
2024-01-02 13:05:00+00:00,10009.927834706248,9088.861397283668,921.0664374225804,1.2594920951447648,0.0
2024-01-02 13:10:00+00:00,10010.003449973796,9088.861397283668,921.1420526901271,1.335107362691474,0.0
2024-01-02 13:15:00+00:00,10010.445890868314,9088.861397283668,921.5844935846458,1.7775482572101282,0.0
2024-01-02 13:20:00+00:00,10011.200957318519,9088.861397283668,922.3395600348507,2.532614707415064,0.0
2024-01-02 13:25:00+00:00,10012.048959682546,9088.861397283668,923.1875623988778,3.3806170714422024,0.0
2024-01-02 13:30:00+00:00,10012.048959682546,10012.048959682546,0.0,0.0,0.0
2024-01-02 13:35:00+00:00,10012.048959682546,10012.048959682546,0.0,0.0,0.0
2024-01-02 13:40:00+00:00,10012.030586185663,9087.886275643059,924.144310542604,-0.018373496883214102,0.0
2024-01-02 13:45:00+00:00,10012.988847994004,9087.886275643059,925.1025723509443,0.939888311457139,0.0
2024-01-02 13:50:00+00:00,10013.171070940298,9087.886275643059,925.2847952972388,1.1221112577516124,0.0
2024-01-02 13:55:00+00:00,10012.550830066017,9087.886275643059,924.6645544229575,0.5018703834703047,0.0
2024-01-02 14:00:00+00:00,10012.036277467581,9087.886275643059,924.1500018245229,-0.012682214964343075,0.0
2024-01-02 14:05:00+00:00,10011.680029185074,9087.886275643059,923.7937535420156,-0.36893049747163786,0.0
2024-01-02 14:10:00+00:00,10011.680029185074,10011.680029185074,0.0,0.0,0.0
2024-01-02 14:15:00+00:00,10011.680029185074,10011.680029185074,0.0,0.0,0.0
2024-01-02 14:20:00+00:00,10011.680029185074,10011.680029185074,0.0,0.0,0.0
2024-01-02 14:25:00+00:00,10011.680029185074,10011.680029185074,0.0,0.0,0.0
2024-01-02 14:30:00+00:00,10011.680029185074,10011.680029185074,0.0,0.0,0.0
2024-01-02 14:35:00+00:00,10011.680029185074,10011.680029185074,0.0,0.0,0.0
2024-01-02 14:40:00+00:00,10011.775071221407,9084.694091551031,927.0809796703766,0.09504203633377983,0.0
2024-01-02 14:45:00+00:00,10012.438560980758,9084.694091551031,927.7444694297261,0.7585317956833251,0.0
2024-01-02 14:50:00+00:00,10012.272007992233,9084.694091551031,927.5779164412011,0.5919788071582843,0.0
2024-01-02 14:55:00+00:00,10012.327253323649,9084.694091551031,927.6331617726178,0.647224138574984,0.0
2024-01-02 15:00:00+00:00,10012.368635669627,9084.694091551031,927.6745441185956,0.6886064845527926,0.0
2024-01-02 15:05:00+00:00,10011.806012442676,9084.694091551031,927.1119208916441,0.12598325760131956,0.0
2024-01-02 15:10:00+00:00,10012.49193762497,9084.694091551031,927.7978460739387,0.8119084398958876,0.0
2024-01-02 15:15:00+00:00,10012.468258789115,9084.694091551031,927.7741672380843,0.7882296040414758,0.0
2024-01-02 15:20:00+00:00,10012.802313249536,9084.694091551031,928.1082216985056,1.1222840644628604,0.0
2024-01-02 15:25:00+00:00,10013.48434954883,9084.694091551031,928.7902579977981,1.8043203637553233,0.0
2024-01-02 15:30:00+00:00,10014.141445514018,9084.694091551031,929.4473539629879,2.46141632894512,0.0
2024-01-02 15:35:00+00:00,10014.961866309755,9084.694091551031,930.2677747587246,3.2818371246818288,0.0
2024-01-02 15:40:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-02 15:45:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-02 15:50:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-02 15:55:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-02 16:00:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-02 16:05:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-02 16:10:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-02 16:15:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-02 16:20:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-02 16:25:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-02 16:30:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-03 08:05:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-03 08:10:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-03 08:15:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-03 08:20:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-03 08:25:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-03 08:30:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-03 08:35:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-03 08:40:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-03 08:45:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-03 08:50:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-03 08:55:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-03 09:00:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-03 09:05:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-03 09:10:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-03 09:15:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-03 09:20:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-03 09:25:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-03 09:30:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-03 09:35:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-03 09:40:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-03 09:45:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-03 09:50:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-03 09:55:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-03 10:00:00+00:00,10014.961866309755,10014.961866309755,0.0,0.0,0.0
2024-01-03 10:05:00+00:00,10016.38715687198,9078.379248456375,938.0079084156063,1.4252905622261096,0.0
2024-01-03 10:10:00+00:00,10015.823573699627,9078.379248456375,937.4443252432528,0.861707389872663,0.0
2024-01-03 10:15:00+00:00,10015.671906328624,9078.379248456375,937.2926578722484,0.7100400188681988,0.0
2024-01-03 10:20:00+00:00,10015.305252230763,9078.379248456375,936.9260037743883,0.34338592100812093,0.0
2024-01-03 10:25:00+00:00,10015.340998661099,9078.379248456375,936.9617502047242,0.37913235134408296,0.0
2024-01-03 10:30:00+00:00,10014.637277866866,9078.379248456375,936.2580294104926,-0.32458844288760247,0.0
2024-01-03 10:35:00+00:00,10014.637277866866,10014.637277866866,0.0,0.0,0.0
2024-01-03 10:40:00+00:00,10014.637277866866,10014.637277866866,0.0,0.0,0.0
2024-01-03 10:45:00+00:00,10014.637277866866,10014.637277866866,0.0,0.0,0.0
2024-01-03 10:50:00+00:00,10014.637277866866,10014.637277866866,0.0,0.0,0.0
2024-01-03 10:55:00+00:00,10014.637277866866,10014.637277866866,0.0,0.0,0.0
2024-01-03 11:00:00+00:00,10014.637277866866,10014.637277866866,0.0,0.0,0.0
2024-01-03 11:05:00+00:00,10014.637277866866,10014.637277866866,0.0,0.0,0.0
2024-01-03 11:10:00+00:00,10014.637277866866,10014.637277866866,0.0,0.0,0.0
2024-01-03 11:15:00+00:00,10015.279416556155,9072.75327079476,942.5261457613955,0.6421386892889132,0.0
2024-01-03 11:20:00+00:00,10014.863260167325,9072.75327079476,942.1099893725661,0.22598230045957735,0.0
2024-01-03 11:25:00+00:00,10013.586966275587,9072.75327079476,940.8336954808273,-1.0503115912792964,0.0
2024-01-03 11:30:00+00:00,10014.117905396215,9072.75327079476,941.3646346014563,-0.5193724706502962,0.0
